property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
95456,-37.924622,145.028999,3 Galtum Avenue,BENTLEIGH,14160000,house,2011,3,1,2,SC_046,1.848,19938,0.571,40,0,hospital_110,1.162,S_107,1.283
80040,-37.984761999999996,145.15351,28 Serpentine Road,KEYSBOROUGH,6020000,house,2014,3,1,2,SC_057,1.952,19890,2.834,49,0,hospital_096,1.825,S_079,1.902
82236,-38.000638,145.247121,5 Allison Avenue,EUMEMMERRING,4510000,house,2014,3,1,2,SC_077,0.517,19885,2.752,57,0,hospital_119,3.014,S_212,1.689
81880,-37.982237,145.24331,19 Leigh Court,DOVETON,2784000,house,2014,3,1,2,SC_112,2.536,19888,3.07,54,0,hospital_119,2.16,S_195,1.373
24486,-37.716149,144.97104,59 Lorne Street,FAWKNER,4400000,house,2015,3,1,1,SC_030,2.582,19962,0.94,33,0,hospital_139,2.384,S_030,1.86
36074,-37.662672,144.992053,1 Flanagan Street,LALOR,8940000,house,2014,4,3,2,SC_026,5.915,20006,2.243,39,0,hospital_053,2.483,S_228,2.468
13317,-37.70473,144.753753,6 Enid Court,HILLSIDE,4785000,house,2010,4,2,2,SC_048,3.322,20000,1.843,39,0,hospital_057,8.193,S_163,1.202
66327,-37.782658000000005,145.322526,3A Mark Street,MOOROOLBARK,5980000,house,2015,3,2,2,SC_084,2.831,19877,0.921,54,0,hospital_113,3.655,S_224,2.419
75279,-37.897968,145.060915,52 Woornack Road,CARNEGIE,7631000,house,2012,2,1,1,SC_041,1.484,19919,1.034,30,0,hospital_159,2.745,S_015,1.211
68042,-37.845957,145.030168,3 Myvore Court,TOORAK,5520000,house,2016,3,3,2,SC_038,2.017,19910,0.734,13,0,hospital_157,1.893,S_235,1.588
13120,-37.724421,144.769046,4 Thistle Court,DELAHEY,5568000,house,2012,3,2,1,SC_048,2.604,20001,2.24,36,0,hospital_057,5.668,S_094,2.542
45037,-37.69684219,145.1242676,4 Nulgarrah Crescent,GREENSBOROUGH,4050000,house,2009,4,2,2,SC_051,4.051,19985,1.618,41,0,hospital_075,1.865,S_051,1.676
37854,-37.642292,145.027279,9 Nolan Drive,EPPING,5236000,house,2016,4,2,2,SC_062,5.237,20005,1.151,42,0,hospital_053,1.404,S_196,1.596
73195,-37.867109,145.285779,2/174 Dorset Road (Entry from Alfred Street),BORONIA,6435000,house,2015,3,1,1,SC_049,3.623,19869,0.751,52,0,hospital_049,0.57,S_146,0.569
30203,-37.77714,144.992176,52 Charles Street,NORTHCOTE,13702000,house,2011,2,1,1,SC_103,4.268,20017,0.105,17,0,hospital_035,2.1,S_138,2.627
53881,-37.82335663,145.0009613,9 Charles Street,RICHMOND,7326000,house,2008,2,1,0,SC_038,2.021,19907,0.482,6,0,hospital_122,0.441,S_076,1.603
79777,-37.999101,145.161112,17 Silver Oak Street,KEYSBOROUGH,6510000,house,2011,3,2,2,SC_057,1.286,19889,3.541,51,0,hospital_096,1.06,S_079,1.2
31014,-37.754740000000005,145.00329399999998,25 Collins Street,THORNBURY,8415000,house,2013,2,1,0,SC_103,1.691,20014,0.417,22,0,hospital_035,0.994,S_105,0.41
91901,-37.97867584,145.0539398,1 Collins Street,MENTONE,7475000,house,2009,3,1,1,SC_003,3.195,19865,1.047,50,0,hospital_055,0.22,S_011,0.811
12299,-37.704513,144.76048400000002,13 Yiota Place,SYDENHAM,6110000,house,2012,4,2,2,SC_048,3.58,20000,1.264,39,0,hospital_057,7.839,S_163,1.38
77875,-37.924508,145.163508,3 Hyde Court,MULGRAVE,9780000,house,2014,4,1,2,SC_073,2.83,19914,2.668,42,0,hospital_065,3.735,S_148,2.197
44513,-37.701051,145.092137,2 Cambita Court,GREENSBOROUGH,7350000,house,2012,4,2,2,SC_062,5.527,19984,1.325,37,0,hospital_075,1.292,S_020,0.807
54129,-37.822635,145.027905,15 Manningtree Road,HAWTHORN,21000000,house,2016,3,2,2,SC_083,0.717,19905,0.449,18,0,hospital_086,0.452,S_208,0.728
75625,-37.90504,145.088763,11 Eastgate Street,OAKLEIGH,12000000,house,2016,3,1,1,SC_087,1.955,19917,0.521,34,0,hospital_166,1.643,S_167,1.954
86167,-37.91861343,145.00225830000002,15 Collington Avenue,BRIGHTON,20100000,house,2008,3,1,1,SC_046,3.93,19951,0.651,21,0,hospital_156,1.21,S_009,0.681
56230,-37.852097,145.108614,15 Hughes Street,BURWOOD,8880000,house,2015,3,1,0,SC_042,3.187,19840,2.413,28,0,hospital_089,1.402,S_112,2.063
89332,-37.947868,145.013767,21 Grange Road,SANDRINGHAM,17290000,house,2011,2,1,1,SC_046,2.35,19948,0.853,28,0,hospital_036,1.07,S_214,0.783
74605,-37.889003,145.047402,14 Maroona Road,CARNEGIE,11739000,house,2011,4,1,2,SC_041,1.096,19942,0.462,32,0,hospital_108,2.707,S_015,0.805
8767,-37.876345,144.75654,10 Carole Court,SEABROOK,4680000,house,2009,3,2,1,SC_092,3.069,46468,1.077,32,0,hospital_073,6.749,S_007,1.556
89532,-37.948559,145.01549,42 Grange Road,SANDRINGHAM,8307000,house,2010,3,2,2,SC_046,2.245,19948,0.979,28,0,hospital_036,1.239,S_214,0.68
84161,-37.85297,144.998199,55 The Avenue,WINDSOR,8250000,house,2014,3,2,1,SC_066,0.751,19957,0.641,11,0,hospital_012,0.194,S_115,0.829
57827,-37.829876,145.142346,21 Banksia Street,BLACKBURN,16520000,house,2016,3,2,2,SC_037,2.126,19897,1.023,30,0,hospital_060,1.255,S_018,0.47
80621,-37.977607,145.19846299999998,1 Jolly Street,DANDENONG,3105000,house,2015,4,2,0,SC_112,1.799,19889,0.606,51,0,hospital_018,1.284,S_183,1.472
73986,-37.865503600000004,145.2601639,79 Rathmullen Road,BORONIA,13560000,house,2013,3,2,2,SC_049,5.31,19869,2.202,52,0,hospital_002,1.321,S_024,2.188
23378,-37.652965,144.905038,117 Dunfermline Avenue,GREENVALE,12920000,house,2013,4,3,2,SC_072,1.534,44817,2.057,40,0,hospital_104,1.379,S_211,2.508
82642,-37.90588379,145.27041630000002,2 Parklane Way,ROWVILLE,3915000,house,2009,4,2,1,SC_049,3.559,19868,3.465,54,0,hospital_150,3.845,S_199,2.546
92824,-37.992136,145.096703,17 Verbena Street,MORDIALLOC,9380000,house,2015,4,1,2,SC_003,2.432,19864,1.791,52,0,hospital_001,2.101,S_003,1.935
75898,-37.90848541,145.0909271,2/50 Golflinks Avenue,OAKLEIGH,5440000,house,2010,1,1,1,SC_087,2.38,19917,0.932,34,0,hospital_166,1.674,S_010,1.657
88682,-37.952628999999995,145.024254,24 Lawson Parade,HIGHETT,9680000,house,2011,3,2,2,SC_079,1.527,19872,1.616,44,0,hospital_058,1.098,S_214,0.824
41275,-37.692275,145.045942,9 Maroondah Terrace,BUNDOORA,4720000,house,2016,3,1,2,SC_047,5.332,20008,3.014,35,0,hospital_037,1.454,S_155,1.062
95419,-37.92434692,145.0383301,29 Mitchell Street,BENTLEIGH,8298000,house,2009,3,2,3,SC_046,1.687,19938,0.267,40,0,hospital_110,0.979,S_107,0.63
62942,-37.831265,145.255942,41 Armstrong Road,HEATHMONT,9503000,house,2016,3,2,2,SC_032,3.152,19871,1.053,45,0,hospital_105,2.51,S_139,1.62
34957,-37.714082,145.016612,42A Whitelaw Street,RESERVOIR,5876000,house,2016,3,1,2,SC_047,2.979,20010,0.902,31,0,hospital_139,1.679,S_225,1.61
9884,-37.791934000000005,144.92725900000002,1 Hopetoun Street,KENSINGTON,11200000,house,2011,2,1,0,SC_011,1.445,20041,0.353,14,0,hospital_114,0.403,S_086,0.532
36658,-37.638207,145.03756,1 Skehan Place,EPPING,8475000,house,2015,4,3,3,SC_062,4.484,20005,1.709,42,0,hospital_053,2.38,S_196,2.43
28098,-37.796212,144.982911,14/165 Rose Street,FITZROY,17360000,house,2011,3,2,2,SC_008,2.086,19975,1.067,10,0,hospital_178,1.364,S_200,0.485
94344,-37.959531,145.082371,29 Inverness Place,HEATHERTON,7040000,house,2015,3,2,2,SC_003,1.419,19866,2.566,47,0,hospital_109,0.748,S_023,2.33
89770,-37.972997,145.067622,1 Ward Street,CHELTENHAM,6150000,house,2011,4,2,1,SC_003,1.893,19865,1.01,50,0,hospital_133,0.932,S_011,1.057
65880,-37.77304077,145.3131104,173 Manchester Rd,MOOROOLBARK,2640000,house,2008,3,1,1,SC_084,1.659,19877,1.305,54,0,hospital_113,3.869,S_168,1.63
42006,-37.760669,145.063587,29 Hawdon Street,EAGLEMONT,14500000,house,2010,3,1,1,SC_017,0.698,19935,0.475,29,0,hospital_046,0.474,S_100,0.458
27298,-37.606024,144.932657,57 Langdon Crescent,CRAIGIEBURN,6120000,house,2010,4,2,2,SC_110,1.08,40221,1.051,46,0,hospital_104,5.089,S_005,1.06
54443,-37.834811,145.043117,353 Auburn Road,HAWTHORN,16960000,house,2013,3,1,2,SC_083,1.728,19910,1.016,13,0,hospital_127,1.321,S_113,1.511
6258,-37.792221000000005,144.82861200000002,162 Morris Street,SUNSHINE,8100000,house,2010,3,2,1,SC_102,1.185,20021,0.556,26,0,hospital_174,1.654,S_080,1.243
28925,-37.807741,144.995382,231 Langridge Street,ABBOTSFORD,10890000,house,2011,2,1,0,SC_068,2.193,19976,0.386,9,0,hospital_134,0.846,S_076,0.208
48225,-37.80290985,145.0229034,29 Holroyd Street,KEW,37650000,house,2009,4,2,2,SC_083,2.251,19905,2.106,18,0,hospital_032,0.727,S_039,0.773
65371,-37.798037,145.313479,42 Hawthory Road,KILSYTH,5740000,house,2011,4,2,3,SC_022,2.677,19877,1.482,54,0,hospital_164,5.205,S_224,0.533
27941,-37.589896,144.930248,9 Metropolitan Avenue,CRAIGIEBURN,4830000,house,2016,3,1,0,SC_110,1.251,40221,1.758,46,0,hospital_104,6.823,S_178,0.564
67773,-37.753293,145.355705,91 Anderson Street,LILYDALE,10931000,house,2010,3,2,2,SC_084,3.716,19876,0.746,59,0,hospital_151,0.103,S_233,0.726
55639,-37.846066,145.064391,4 Range Street,CAMBERWELL,24000000,house,2016,3,1,2,SC_099,2.482,19850,1.009,31,0,hospital_168,0.83,S_160,1.362
91801,-37.984683000000004,145.032796,71 Reserve Road,BEAUMARIS,15820000,house,2014,4,3,2,SC_079,4.023,19866,2.771,47,0,hospital_055,1.769,S_011,2.623
90477,-37.9608,145.070606,3 Gaybre Court,CHELTENHAM,13104000,house,2016,3,1,2,SC_003,1.987,19866,1.552,47,0,hospital_109,0.418,S_023,1.306
51636,-37.779703000000005,145.131995,72 Board Street,DONCASTER,3180000,house,2016,3,2,3,SC_091,0.977,20042,4.496,33,0,hospital_194,1.638,S_188,1.074
49413,-37.807919,145.100409,324 Union Road,BALWYN,25500000,house,2015,4,1,2,SC_020,2.238,19896,1.358,31,0,hospital_117,1.477,S_136,0.425
73830,-37.86207,145.25481499999998,55 Allanfield Crescent,BORONIA,3608000,house,2014,3,1,1,SC_049,5.915,19870,2.549,49,0,hospital_002,1.386,S_139,2.376
66986,-37.749743,145.356526,129 Anderson Street,LILYDALE,6511000,house,2014,3,1,2,SC_084,3.864,19876,1.008,59,0,hospital_151,0.325,S_233,1.084
73372,-37.867939,145.270502,26 Wells Avenue,BORONIA,6175000,house,2015,3,2,2,SC_049,4.435,19869,1.478,52,0,hospital_049,1.227,S_024,1.42
8996,-37.878184000000005,144.752372,24 St Anthony Court,SEABROOK,5304000,house,2014,3,2,2,SC_092,2.653,46468,1.022,32,0,hospital_073,6.382,S_007,1.455
5586,-37.791668,144.855801,2 Garden Drive,BRAYBROOK,7300000,house,2014,4,2,2,SC_043,0.549,20022,1.052,22,0,hospital_174,2.572,S_149,0.549
18252,-37.670752,144.92470500000002,150 Railway Crescent,DALLAS,3960000,house,2015,3,1,3,SC_072,2.237,44817,1.092,40,0,hospital_104,2.264,S_153,0.86
21450,-37.765244,144.956716,64 Henkel Street,BRUNSWICK,15840000,house,2016,3,2,1,SC_030,3.701,19968,0.374,21,0,hospital_011,1.194,S_074,0.584
44821,-37.692221999999994,145.110818,3 Bunyarra Court,GREENSBOROUGH,6174000,house,2012,3,1,2,SC_051,4.778,19985,1.325,41,0,hospital_075,1.502,S_210,1.413
23165,-37.7498,144.969902,7A Coburg Street,COBURG,6950000,house,2014,3,2,1,SC_030,2.604,19966,0.882,26,0,hospital_144,0.762,S_173,0.868
91345,-37.98607,145.036927,18 Emily Street,BEAUMARIS,17700000,house,2015,4,2,2,SC_079,4.128,19865,2.521,50,0,hospital_055,1.491,S_011,2.293
35867,-37.677788,145.03413500000002,13 Leila Court,THOMASTOWN,5184000,house,2012,3,1,2,SC_062,5.379,20007,1.772,37,0,hospital_041,2.96,S_228,1.61
68898,-37.856086,145.03798999999998,2 Frederick Street,MALVERN,5395000,house,2015,3,2,2,SC_023,2.279,19911,0.817,15,0,hospital_183,0.851,S_235,0.919
43924,-37.697694,145.084195,8 Lincoln Street,WATSONIA NORTH,4014000,house,2012,3,1,1,SC_062,5.124,19984,1.477,37,0,hospital_041,1.996,S_020,1.6
31671,-37.737547,145.01427900000002,10 Kitchener Grove,PRESTON,13390000,house,2014,4,2,2,SC_103,1.109,20012,1.218,26,0,hospital_139,2.643,S_084,1.008
58949,-37.82448196,145.1758118,4 East India Avenue,NUNAWADING,4680000,house,2009,3,1,2,SC_088,0.663,19899,0.439,34,0,hospital_060,1.975,S_202,0.073
94113,-38.07605743,145.1244659,16 McLeod Road,CARRUM,5780000,house,2009,3,1,2,SC_070,5.267,19858,0.221,66,0,hospital_043,8.198,S_077,2.531
854,-37.796438,144.883128,31 Dudley Street,FOOTSCRAY,7480000,house,2011,2,1,0,SC_043,1.927,20023,0.628,20,0,hospital_056,0.456,S_201,1.394
25881,-37.610527000000005,144.93637900000002,2/89 Hothlyn Drive,CRAIGIEBURN,4960000,house,2010,3,1,1,SC_110,1.409,40221,1.147,46,0,hospital_104,4.688,S_005,1.442
96411,-38.016281,145.28010600000002,10 Yoni Court,HALLAM,5100000,house,2011,4,2,2,SC_077,3.05,19885,0.92,57,0,hospital_069,2.706,S_212,1.805
14698,-37.744367,144.902042,64 William Street,ESSENDON,31620000,house,2010,4,2,2,SC_082,1.197,20036,1.693,24,0,hospital_184,0.352,S_197,0.741
27318,-37.582209999999996,144.914898,59 Centennial Park Drive,CRAIGIEBURN,3848000,house,2016,4,2,2,SC_005,0.981,40221,3.324,46,0,hospital_104,7.639,S_178,2.136
53721,-37.811828000000006,145.004091,73 Baker Street,RICHMOND,7040000,house,2010,2,1,1,SC_068,2.837,19977,1.032,7,0,hospital_134,0.102,S_076,0.789
82612,-37.904633000000004,145.274549,18 Lexington Close,ROWVILLE,6963000,house,2012,3,2,2,SC_049,3.17,19868,3.135,54,0,hospital_150,3.463,S_199,2.192
83186,-37.879537,145.25436000000002,4 Fernbrook Rise,KNOXFIELD,7920000,house,2016,3,2,2,SC_049,5.014,19869,3.387,52,0,hospital_002,2.942,S_027,2.888
30339,-37.766126,144.998482,7 Gladstone Avenue,NORTHCOTE,15728000,house,2015,3,1,2,SC_103,2.97,20015,0.258,20,0,hospital_035,0.898,S_105,1.736
92175,-37.98061320000001,145.0788468,27 Glenelg Drive,MENTONE,7711000,house,2013,4,2,3,SC_003,1.385,19865,1.208,50,0,hospital_133,1.073,S_003,0.413
82829,-37.909409000000004,145.25180600000002,54 Bexsarm Crescent,ROWVILLE,7080000,house,2016,3,2,2,SC_049,5.23,19868,4.907,54,0,hospital_026,4.696,S_027,2.136
27773,-37.599712,144.940944,8 Hardy Avenue,CRAIGIEBURN,2500000,house,2008,3,1,2,SC_110,0.197,40221,0.314,46,0,hospital_104,5.957,S_005,0.319
66857,-37.740717,145.341329,10 Andy Close,LILYDALE,5440000,house,2010,4,2,2,SC_084,3.095,19876,1.741,59,0,hospital_151,1.888,S_233,2.07
85278,-37.88393,145.011886,15 Edward Street,ELSTERNWICK,27200000,house,2013,4,2,3,SC_023,2.855,19954,0.97,16,0,hospital_079,0.236,S_193,0.62
78646,-37.96050644,145.158905,15 Keets Court,SPRINGVALE,3290000,house,2006,2,1,1,SC_057,3.803,19891,0.563,46,0,hospital_124,2.065,S_075,1.011
56026,-37.842267,145.078503,90A Glyndon Road,CAMBERWELL,33750000,house,2012,5,3,3,SC_099,2.687,19850,0.322,31,0,hospital_168,2.111,S_160,1.044
68328,-37.86449432,145.0261841,18 Railway Avenue,ARMADALE,11595000,house,2008,2,2,1,SC_023,1.961,19944,0.336,25,0,hospital_092,0.176,S_013,0.153
57206,-37.826403000000006,145.072921,28 Warburton Road,CANTERBURY,19890000,house,2013,5,3,2,SC_099,1.329,19892,0.42,24,0,hospital_168,2.692,S_160,0.972
233,-37.798145,144.890848,113 Creswick street,FOOTSCRAY,8568000,house,2015,3,1,2,SC_043,2.629,20024,0.488,18,0,hospital_003,0.676,S_201,0.693
69738,-37.861199,145.103552,20 Vannam Drive,ASHWOOD,18200000,house,2014,4,2,2,SC_042,2.086,19840,1.572,28,0,hospital_089,0.927,S_112,1.04
32226,-37.747323,145.014917,20 Cormac Street,PRESTON,7315000,house,2010,3,1,1,SC_103,1.43,20013,1.314,24,0,hospital_035,1.843,S_105,1.077
76962,-37.924833,145.11003,68 View Street,CLAYTON,6039000,house,2013,4,2,2,SC_087,4.761,19915,0.923,39,0,hospital_076,0.987,S_169,0.764
47810,-37.813864,145.04136100000002,12 Rossfield Avenue,KEW,20540000,house,2013,3,2,2,SC_083,0.893,19904,0.951,20,0,hospital_064,0.839,S_208,0.855
24424,-37.696521000000004,144.963233,45 Stanford Close,FAWKNER,10920000,house,2016,4,2,2,SC_030,4.158,19961,0.601,35,0,hospital_139,3.86,S_161,0.893
28135,-37.80178452,144.98092649999998,173 Moor Street,FITZROY,8140000,house,2008,2,1,0,SC_008,1.485,19976,1.168,9,0,hospital_178,0.73,S_060,0.206
62580,-37.825866999999995,145.246184,15 Stoda Street,HEATHMONT,6600000,house,2011,3,1,0,SC_032,2.113,19871,0.309,45,0,hospital_105,1.662,S_190,2.115
2928,-37.82040787,144.8849487,168 Francis Street,YARRAVILLE,6552000,house,2008,2,1,3,SC_033,3.43,19996,0.67,15,0,hospital_056,3.038,S_201,2.472
70186,-37.868558,145.080023,55 Ashburn Grove,ASHBURTON,18000000,house,2010,3,1,0,SC_042,1.405,19847,0.042,36,0,hospital_098,0.671,S_112,1.23
41656,-37.751315000000005,145.06019799999999,154 Brown Street,HEIDELBERG,14800000,house,2014,4,1,1,SC_017,0.884,19935,0.642,29,0,hospital_066,0.46,S_100,1.135
13149,-37.704277000000005,144.748545,42 Timele Drive,HILLSIDE,4400000,house,2014,4,2,2,SC_048,3.253,20000,2.285,39,0,hospital_057,8.537,S_163,1.188
79927,-37.988464,145.15973799999998,22 Eildon Drive,KEYSBOROUGH,6578000,house,2010,4,1,1,SC_057,1.284,19890,2.804,49,0,hospital_096,1.144,S_079,1.228
42099,-37.766646,145.054747,33 Hopetoun Grove,EAGLEMONT,25480000,house,2012,4,2,2,SC_001,1.149,19934,0.348,27,0,hospital_046,1.076,S_219,1.16
23698,-37.612867,144.911201,54 Serendip Crescent,GREENVALE,6325000,house,2016,5,2,2,SC_016,2.238,40221,3.088,46,0,hospital_104,4.289,S_178,2.908
24808,-37.67443085,144.9675903,6 Rainsford Terrace,CAMPBELLFIELD,4620000,house,2009,3,1,0,SC_072,4.789,19960,2.059,39,0,hospital_104,4.925,S_161,1.871
50730,-37.780518,145.131441,11 Benton Court,DONCASTER,5768000,house,2011,4,2,2,SC_091,0.874,20042,4.397,33,0,hospital_194,1.636,S_188,0.974
23093,-37.736971999999994,144.97568700000002,7 Kewarren Court,COBURG,11900000,house,2011,4,2,2,SC_030,2.307,19964,1.194,30,0,hospital_144,2.198,S_173,1.043
66975,-37.764165999999996,145.36316499999998,12 Rolaine Close,LILYDALE,7735000,house,2015,4,2,2,SC_084,4.384,19876,1.666,59,0,hospital_113,0.776,S_081,1.285
95932,-37.927535999999996,145.03501699999998,52 North Avenue,BENTLEIGH,8100000,house,2014,3,1,2,SC_046,1.363,19938,0.269,40,0,hospital_110,0.634,S_107,1.087
41372,-37.74211,145.07231299999998,1/193 Rosanna Road,ROSANNA,5478000,house,2013,3,1,2,SC_017,1.556,19936,0.55,31,0,hospital_066,1.732,S_100,1.929
56972,-37.82604218,145.0801086,1 Scott Street,CANTERBURY,6840000,house,2009,4,2,0,SC_099,1.95,19893,0.199,26,0,hospital_168,3.133,S_160,1.279
30709,-37.758507,144.988539,135 Normanby Avenue,THORNBURY,12000000,house,2015,3,1,2,SC_103,2.415,20014,0.963,22,0,hospital_144,1.491,S_105,1.565
11993,-37.697895,144.74811699999998,1 Honeysuckle Avenue,HILLSIDE,5984000,house,2011,3,2,0,SC_048,3.947,20000,2.324,39,0,hospital_057,9.095,S_163,0.562
85738,-37.879735,145.000588,55 Gordon Street,ELSTERNWICK,14100000,house,2010,3,1,2,SC_015,2.136,19954,0.559,16,0,hospital_116,1.004,S_193,0.938
12520,-37.705261,144.752254,19 Silvana Way,HILLSIDE,5984000,house,2011,3,1,1,SC_048,3.225,20000,1.985,39,0,hospital_057,8.236,S_163,1.253
40876,-37.700445,145.060317,577 Grimshaw Street,BUNDOORA,5850000,house,2011,3,1,1,SC_047,4.997,19984,2.376,37,0,hospital_037,0.305,S_155,0.518
35703,-37.70633698,145.02143859999998,89 St. Vigeons Road,RESERVOIR,7968000,house,2009,3,1,2,SC_047,3.67,20009,1.064,32,0,hospital_025,2.25,S_225,2.165
15482,-37.740334000000004,144.910869,8 Carnarvon Road,STRATHMORE,17940000,house,2014,4,3,2,SC_082,0.847,20036,1.171,24,0,hospital_184,0.555,S_197,0.468
4010,-37.84702301,144.8638611,1/10 Blenheim Road,NEWPORT,4290000,house,2009,3,1,1,SC_033,2.719,19994,1.8,20,0,hospital_141,2.976,S_056,2.005
24257,-37.709633000000004,144.972746,28 Bruce Street,FAWKNER,5328000,house,2015,3,2,1,SC_030,3.224,19962,1.209,33,0,hospital_139,2.398,S_030,2.418
36201,-37.667693,145.021446,16 Sydney Crescent,LALOR,6560000,house,2011,4,1,2,SC_062,5.92,20006,0.427,39,0,hospital_053,1.846,S_229,0.149
36324,-37.662953,145.033231,24 Mindoro Crescent,LALOR,4257000,house,2010,3,1,3,SC_062,4.774,20005,1.208,42,0,hospital_053,1.944,S_229,1.25
4792,-37.866212,144.831692,1/37 Bent Street,ALTONA,7590000,house,2011,4,2,2,SC_033,4.596,19926,0.208,30,0,hospital_141,5.278,S_128,0.248
48850,-37.79870224,145.04245,99 Gladstone Street,KEW,11130000,house,2009,2,1,2,SC_083,2.497,19931,2.466,22,0,hospital_064,1.226,S_039,1.283
29340,-37.773957,145.01141299999998,124A Victoria Road,NORTHCOTE,14850000,house,2016,3,1,2,SC_001,2.756,19929,0.646,18,0,hospital_035,1.269,S_105,2.638
42660,-37.740596000000004,145.088898,9 Christine Street,VIEWBANK,11430000,house,2014,4,2,3,SC_017,2.463,19936,2.019,31,0,hospital_066,2.891,S_100,2.742
19790,-37.67186737,144.8907929,6 Chadwick Lane,ATTWOOD,3584000,house,2009,3,2,2,SC_059,1.891,20030,2.828,37,0,hospital_104,3.517,S_153,2.806
35693,-37.704921,145.021424,88 Hickford Street,RESERVOIR,8415000,house,2014,4,2,2,SC_047,3.825,20009,1.1,32,0,hospital_025,2.338,S_225,2.316
91471,-37.98513031,145.04792790000002,26 Deauville Street,BEAUMARIS,5820000,house,2008,5,2,2,SC_003,3.932,19865,1.555,50,0,hospital_055,0.678,S_011,1.333
74279,-37.880112,145.019572,2 Harcourt Avenue,CAULFIELD,21760000,house,2014,3,2,2,SC_023,2.092,19954,1.72,16,0,hospital_080,0.567,S_166,0.754
1743,-37.81163406,144.8800964,128 Coronation Street,KINGSVILLE,5335000,house,2007,2,1,1,SC_043,2.584,19996,0.984,15,0,hospital_056,2.128,S_201,1.988
55971,-37.842056,145.08969299999998,80 Through Road,CAMBERWELL,26010000,house,2014,5,2,2,SC_099,3.411,19850,1.261,31,0,hospital_089,1.755,S_160,1.821
84420,-37.849696,145.007288,86 Chatsworth Road,PRAHRAN,9270000,house,2014,3,1,0,SC_038,1.019,19946,0.594,22,0,hospital_132,0.512,S_115,0.256
33242,-37.732194,145.018271,86 Rene Street,PRESTON,7644000,house,2010,3,1,2,SC_047,1.275,20011,1.428,28,0,hospital_139,2.412,S_225,1.227
21777,-37.747988,144.959979,104 Reynard Street,COBURG,8619000,house,2010,2,1,1,SC_030,1.939,19965,0.694,28,0,hospital_084,0.694,S_173,0.814
443,-37.797066,144.88873600000002,175 Gordon st,FOOTSCRAY,7280000,house,2014,3,1,1,SC_043,2.425,20023,0.607,20,0,hospital_056,0.492,S_201,0.913
86438,-37.916548999999996,144.994398,26 Munro Street,BRIGHTON,10800000,house,2014,3,3,2,SC_046,4.628,19951,0.229,21,0,hospital_156,0.588,S_009,0.184
2927,-37.81092834,144.8838501,166 Williamstown Road,YARRAVILLE,9225000,house,2009,3,1,3,SC_043,2.749,19996,0.766,15,0,hospital_056,1.992,S_201,1.684
71577,-37.847597,145.24395,45 Shetland Drive,WANTIRNA,9840000,house,2010,4,2,3,SC_032,4.101,19871,2.146,45,0,hospital_179,1.458,S_139,2.081
73265,-37.855452,145.27821699999998,21 Herbert Street,BORONIA,5181000,house,2014,3,2,2,SC_049,5.076,19869,0.777,52,0,hospital_002,0.882,S_024,0.891
53418,-37.823492,144.99630200000001,5/29 Gipps Street,RICHMOND,10212000,house,2010,2,1,0,SC_038,2.172,19907,0.331,6,0,hospital_146,0.703,S_076,1.548
65418,-37.80001831,145.3182526,50 Margaret St,KILSYTH,4800000,house,2008,3,2,2,SC_022,3.096,19877,1.776,54,0,hospital_113,5.316,S_224,0.734
23366,-37.64294052,144.9085388,11 Langbourne Court,GREENVALE,5418000,house,2009,4,3,2,SC_072,1.487,40220,2.425,42,0,hospital_104,1.357,S_211,2.375
